id,region,dialect_text,source_text,target_text
1036,Mymensingh,হেয় অহন নিজের মুখেই কয় তোমার লগে আবার সব ঠিকঠাক করতাছি,translate Mymensingh to Bangla: হেয় অহন নিজের মুখেই কয় তোমার লগে আবার সব ঠিকঠাক করতাছি,সে এখন নিজে মুখেই বলে তোমার সাথে আবার ও সব ঠিক করছি
1007,Mymensingh,হেয় অগো লগে কোনো সম্পর্ক রাখত না,translate Mymensingh to Bangla: হেয় অগো লগে কোনো সম্পর্ক রাখত না,সে তাদের সাথে সম্পর্ক রাখবো না
1653,Rangpur,মুই সকালত দেড়ি করে নিন থাকি উঠং,translate Rangpur to Bangla: মুই সকালত দেড়ি করে নিন থাকি উঠং,আমি সকালে দেড়ি করে ঘুম থেকে উঠি
2039,Rangpur,তোর বিয়ে হবে শুনি মুই মেলা খুশি,translate Rangpur to Bangla: তোর বিয়ে হবে শুনি মুই মেলা খুশি,তোমার বিয়ে হবে শুনে আমরা খুব খুশি
1219,Pabna,এহন আমরা কি হরবো,translate Pabna to Bangla: এহন আমরা কি হরবো,এখন আমরা কি করবো?
0816,Barishal,ক্যাচাল থামলো না,translate Barishal to Bangla: ক্যাচাল থামলো না,ক্যাচাল থামলো না
1052,Noakhali,আই কার কাছে চামু,translate Noakhali to Bangla: আই কার কাছে চামু,আমি কার কাছে চাইবো?
1053,Mymensingh,আপনে থানাত গিয়া একটা ডায়েরি করুইন,translate Mymensingh to Bangla: আপনে থানাত গিয়া একটা ডায়েরি করুইন,আপনি থানায় গিয়ে একটা মামলা করেন
0779,Pabna,আমার মাতা গরম থাহে,translate Pabna to Bangla: আমার মাতা গরম থাহে,আমার মাথা গরম থাকে
1558,Pabna,সে রাত্তির টেনে রাশশাই থেন রওনা দিছিলি,translate Pabna to Bangla: সে রাত্তির টেনে রাশশাই থেন রওনা দিছিলি,সে রাতের ট্রেনে রাজশাহী থেকে রওনা দিয়েছিল
1471,Noakhali,আই কিছুই জানতাম না,translate Noakhali to Bangla: আই কিছুই জানতাম না,আমি কিছুই জানতাম না
0601,Pabna,তুমরা কি গল্পের বই পড়বির পচন্দ হরো?,translate Pabna to Bangla: তুমরা কি গল্পের বই পড়বির পচন্দ হরো?,তোমরা কি গল্পের বই পড়তে পছন্দ কর?
0312,Mymensingh,আপনে কি জেতা আছেন?,translate Mymensingh to Bangla: আপনে কি জেতা আছেন?,আপনি বেঁচে আছেন?
1446,Mymensingh,পরিবার তুইল্লা গাইল দিত,translate Mymensingh to Bangla: পরিবার তুইল্লা গাইল দিত,পরিবার তুলে গালি দেয়
1287,Noakhali,আর আম্মু আইছে আর বাসায় ছয় মাস হর,translate Noakhali to Bangla: আর আম্মু আইছে আর বাসায় ছয় মাস হর,আমার আম্মু আসছে আমাদের বাসায় ৬ মাস পরে
1247,Jashore,আমার স্বামী আমার কথা শুনে রাগে হাসপাতাল থেকে বের হয়ে গেছে,translate Jashore to Bangla: আমার স্বামী আমার কথা শুনে রাগে হাসপাতাল থেকে বের হয়ে গেছে,আমার স্বামী আমার কথা শুনে রাগে হাসপাতাল থেকে বের হয়ে গেছে
0286,Chittagong,আজকে প্রায় ৮ দিন পানি নেই।,translate Chittagong to Bangla: আজকে প্রায় ৮ দিন পানি নেই।,আজকে প্রায় ৮ দিন পানি নেই
